sentence,answer
"Bailey is married to Samuel , Megan is married to Adam , Craig is married to Alan , and Leo is married to Leo . So Samuel is the partner of [MASK] .",Bailey
"Francis is married to Joe , Bonnie is married to Brandon , Ian is married to Teddy , and Nicola is married to Nicola . So Joe is the partner of [MASK] .",Francis
"Allison is married to Ethan , Barry is married to Nikki , Summer is married to Kerry , and Charlotte is married to Charlotte . So Ethan is the partner of [MASK] .",Allison
"Aaron is married to Ivy , Robbie is married to Amanda , Lee is married to Quinn , and Daryl is married to Daryl . So Ivy is the partner of [MASK] .",Aaron
"Julia is married to Russell , Roy is married to Christine , Daryl is married to Logan , and Alice is married to Alice . So Russell is the partner of [MASK] .",Julia
"Autumn is married to Gavin , Sara is married to Nicola , Andrew is married to Lynn , and Lucy is married to Lucy . So Gavin is the partner of [MASK] .",Autumn
"Sam is married to Kelly , Leigh is married to Tyler , Lauren is married to Piper , and Shirley is married to Shirley . So Kelly is the partner of [MASK] .",Sam
"Debbie is married to Lois , Benjamin is married to Scott , Laura is married to Samantha , and Jane is married to Jane . So Lois is the partner of [MASK] .",Debbie
"Charlie is married to Lily , Murray is married to Ian , Madison is married to Erin , and Caroline is married to Caroline . So Lily is the partner of [MASK] .",Charlie
"Alison is married to Jade , Hanna is married to Marion , Hannah is married to Lilly , and Hunter is married to Hunter . So Jade is the partner of [MASK] .",Alison
"Alison is married to Grant , Duncan is married to Ross , Jude is married to Madison , and Gareth is married to Gareth . So Grant is the partner of [MASK] .",Alison
"Michael is married to Rebecca , Gareth is married to Hugh , Diane is married to Sarah , and Julia is married to Julia . So Rebecca is the partner of [MASK] .",Michael
"Amy is married to Frank , Marion is married to Bryan , Evan is married to Garry , and Allison is married to Allison . So Frank is the partner of [MASK] .",Amy
"Eleanor is married to Fiona , Nikki is married to Lois , Jennifer is married to Melissa , and Shirley is married to Shirley . So Fiona is the partner of [MASK] .",Eleanor
"Liam is married to Hope , Bailey is married to Edward , Lara is married to Heather , and Carly is married to Carly . So Hope is the partner of [MASK] .",Liam
"Norman is married to Chloe , Dale is married to Linda , Lara is married to Eleanor , and Lynn is married to Lynn . So Chloe is the partner of [MASK] .",Norman
"Carter is married to Naomi , David is married to Oliver , Diane is married to Laura , and Suzanne is married to Suzanne . So Naomi is the partner of [MASK] .",Carter
"Jamie is married to Hunter , Evan is married to Catherine , Carol is married to Tracy , and Shaun is married to Shaun . So Hunter is the partner of [MASK] .",Jamie
"Cole is married to Josh , Robin is married to Colin , Harris is married to Taylor , and Ruth is married to Ruth . So Josh is the partner of [MASK] .",Cole
"Angela is married to Jackson , Jennifer is married to James , Sophie is married to Hayden , and Ann is married to Ann . So Jackson is the partner of [MASK] .",Angela
"Autumn is married to Clara , Amber is married to Mia , Paige is married to Steven , and Katie is married to Katie . So Clara is the partner of [MASK] .",Autumn
"Danielle is married to Sara , Hunter is married to Teddy , Natalie is married to Benjamin , and Connor is married to Connor . So Sara is the partner of [MASK] .",Danielle
"Gary is married to Anna , Clare is married to Conor , Joseph is married to Maria , and Faith is married to Faith . So Anna is the partner of [MASK] .",Gary
"Hayden is married to Sara , Alexandra is married to Ruth , Noah is married to Bailey , and Wendy is married to Wendy . So Sara is the partner of [MASK] .",Hayden
"Edward is married to Tyler , Shaun is married to Lily , Frances is married to Nathan , and Piper is married to Piper . So Tyler is the partner of [MASK] .",Edward
"Naomi is married to Willow , Jane is married to Luna , Autumn is married to Samantha , and Jason is married to Jason . So Willow is the partner of [MASK] .",Naomi
"Maya is married to Alexis , Carly is married to Norman , Hugh is married to Sarah , and Mark is married to Mark . So Alexis is the partner of [MASK] .",Maya
"Louie is married to Stewart , Wayne is married to Sonny , Kenneth is married to Melissa , and Gerald is married to Gerald . So Stewart is the partner of [MASK] .",Louie
"Campbell is married to Nicola , Katie is married to Bryan , Cooper is married to Valerie , and Ashley is married to Ashley . So Nicola is the partner of [MASK] .",Campbell
"Roy is married to Kathryn , Morgan is married to Leah , Jenna is married to Gerard , and Gareth is married to Gareth . So Kathryn is the partner of [MASK] .",Roy
"Lara is married to Jordan , Victoria is married to Clara , Stuart is married to Ian , and Raymond is married to Raymond . So Jordan is the partner of [MASK] .",Lara
"Fraser is married to Robbie , Karen is married to Shirley , Jude is married to Quinn , and Kerry is married to Kerry . So Robbie is the partner of [MASK] .",Fraser
"Caroline is married to Melissa , Caleb is married to Scarlett , Susan is married to Frances , and Adrian is married to Adrian . So Melissa is the partner of [MASK] .",Caroline
"Donna is married to Calvin , Louise is married to Jane , Paula is married to Heidi , and Jason is married to Jason . So Calvin is the partner of [MASK] .",Donna
"Derek is married to Andrea , Kerry is married to John , Harris is married to Gerald , and Ashley is married to Ashley . So Andrea is the partner of [MASK] .",Derek
"Duncan is married to Donna , Robbie is married to Campbell , Isaac is married to Edward , and Marcus is married to Marcus . So Donna is the partner of [MASK] .",Duncan
"Ashley is married to Alice , Angela is married to Barry , Samantha is married to Kevin , and Lucas is married to Lucas . So Alice is the partner of [MASK] .",Ashley
"Daniel is married to Derek , Evan is married to Hannah , Helen is married to Clara , and Ada is married to Ada . So Derek is the partner of [MASK] .",Daniel
"Ethan is married to Douglas , Cody is married to Eric , Carrie is married to Samuel , and Lauren is married to Lauren . So Douglas is the partner of [MASK] .",Ethan
"Alexander is married to Charlie , Stacy is married to Sonny , Kyle is married to Ellie , and Kris is married to Kris . So Charlie is the partner of [MASK] .",Alexander
"Martin is married to Jack , Scarlett is married to Harley , Duncan is married to Ellis , and Violet is married to Violet . So Jack is the partner of [MASK] .",Martin
"Elizabeth is married to Nathan , James is married to Rebecca , Roy is married to Cole , and Janet is married to Janet . So Nathan is the partner of [MASK] .",Elizabeth
"Craig is married to Alex , Sophia is married to Francis , Cole is married to John , and Derek is married to Derek . So Alex is the partner of [MASK] .",Craig
"Frank is married to Noah , Megan is married to Ian , Louie is married to Charlie , and Adrian is married to Adrian . So Noah is the partner of [MASK] .",Frank
"Casey is married to Lee , Edward is married to Cheryl , Amy is married to Donna , and Oliver is married to Oliver . So Lee is the partner of [MASK] .",Casey
"Hope is married to Summer , Julie is married to Naomi , Daryl is married to Justin , and Ronald is married to Ronald . So Summer is the partner of [MASK] .",Hope
"Harris is married to Beth , Quinn is married to Casey , Lisa is married to Richard , and Nina is married to Nina . So Beth is the partner of [MASK] .",Harris
"Kai is married to Peter , Sam is married to Ellen , Patrick is married to Elaine , and Liam is married to Liam . So Peter is the partner of [MASK] .",Kai
"Jude is married to Hazel , Margaret is married to Ellie , Donna is married to Thomas , and Kevin is married to Kevin . So Hazel is the partner of [MASK] .",Jude
"Jack is married to Theo , Daryl is married to Leo , Charlie is married to Allan , and Madison is married to Madison . So Theo is the partner of [MASK] .",Jack
"Carter is married to Chloe , Anne is married to Corey , Jacob is married to Barry , and Gerard is married to Gerard . So Chloe is the partner of [MASK] .",Carter
"Philip is married to Rory , Kara is married to Kevin , James is married to Colin , and Morgan is married to Morgan . So Rory is the partner of [MASK] .",Philip
"Lee is married to Alan , Harvey is married to Owen , Janet is married to Steven , and Nathan is married to Nathan . So Alan is the partner of [MASK] .",Lee
"Robin is married to Bonnie , Jamie is married to Harper , Lucy is married to Paul , and Amelia is married to Amelia . So Bonnie is the partner of [MASK] .",Robin
"Ada is married to Piper , Francis is married to Paige , Nicole is married to Alice , and Rachel is married to Rachel . So Piper is the partner of [MASK] .",Ada
"Kathleen is married to Barbara , Lee is married to Cooper , Russell is married to Madison , and Isaac is married to Isaac . So Barbara is the partner of [MASK] .",Kathleen
"Philip is married to Jordan , Ross is married to Alexander , Cody is married to Joe , and Theo is married to Theo . So Jordan is the partner of [MASK] .",Philip
"Corey is married to Fiona , Paige is married to Ann , Hayden is married to Carrie , and Peter is married to Peter . So Fiona is the partner of [MASK] .",Corey
"Alicia is married to Dylan , Roy is married to Jamie , Abby is married to Murray , and Liam is married to Liam . So Dylan is the partner of [MASK] .",Alicia
"Jay is married to Lindsay , Violet is married to Shay , Russell is married to Jackson , and Sam is married to Sam . So Lindsay is the partner of [MASK] .",Jay
"Rachel is married to Theo , Hayden is married to Barbara , Stephanie is married to Shelley , and Sandra is married to Sandra . So Theo is the partner of [MASK] .",Rachel
"Stuart is married to Ellen , Stephen is married to Debbie , Charles is married to Carolyn , and Dean is married to Dean . So Ellen is the partner of [MASK] .",Stuart
"Scott is married to Mason , Cheryl is married to Lee , Hayden is married to Stewart , and Leon is married to Leon . So Mason is the partner of [MASK] .",Scott
"Kai is married to Eva , Dawn is married to Judith , Valerie is married to Lucas , and Philip is married to Philip . So Eva is the partner of [MASK] .",Kai
"Shay is married to Katherine , Jade is married to Brooke , Rory is married to Max , and Joey is married to Joey . So Katherine is the partner of [MASK] .",Shay
"Andrea is married to Scarlett , Ellis is married to Rebecca , Donald is married to Lucas , and Hunter is married to Hunter . So Scarlett is the partner of [MASK] .",Andrea
"Barry is married to Beth , Noah is married to Ben , Nicholas is married to Willow , and Cameron is married to Cameron . So Beth is the partner of [MASK] .",Barry
"Luna is married to Anne , Riley is married to Carol , Shaun is married to Kara , and Beth is married to Beth . So Anne is the partner of [MASK] .",Luna
"Dawn is married to Scott , Carrie is married to Deborah , Amy is married to Brian , and Gavin is married to Gavin . So Scott is the partner of [MASK] .",Dawn
"Gerard is married to Holly , Quinn is married to Summer , Kai is married to Craig , and Nathan is married to Nathan . So Holly is the partner of [MASK] .",Gerard
"Summer is married to Anthony , Stacy is married to Ashley , Jade is married to Calvin , and Suzanne is married to Suzanne . So Anthony is the partner of [MASK] .",Summer
"Blair is married to Darren , Eva is married to Casey , Cody is married to Joshua , and Jude is married to Jude . So Darren is the partner of [MASK] .",Blair
"James is married to Mia , Theodore is married to Taylor , Christina is married to Paul , and Kate is married to Kate . So Mia is the partner of [MASK] .",James
"Kara is married to Evan , Judith is married to Jonathan , Joey is married to Molly , and Rosa is married to Rosa . So Evan is the partner of [MASK] .",Kara
"Grayson is married to George , Lilly is married to Indie , Elaine is married to Georgia , and Grant is married to Grant . So George is the partner of [MASK] .",Grayson
"Elijah is married to Jessica , Audrey is married to Wayne , Noah is married to Oscar , and Florence is married to Florence . So Jessica is the partner of [MASK] .",Elijah
"Erin is married to Grace , Louis is married to Gerard , Lily is married to Kim , and Julia is married to Julia . So Grace is the partner of [MASK] .",Erin
"Campbell is married to Eve , Mark is married to Daniel , Blake is married to Zac , and Anna is married to Anna . So Eve is the partner of [MASK] .",Campbell
"Lena is married to Hugh , Grace is married to Mitchell , Cooper is married to Sophia , and Jordan is married to Jordan . So Hugh is the partner of [MASK] .",Lena
"Elijah is married to Summer , Bruce is married to Eleanor , Lee is married to Roman , and Scarlett is married to Scarlett . So Summer is the partner of [MASK] .",Elijah
"Alexis is married to Maria , Joshua is married to Dylan , Douglas is married to Colin , and Grayson is married to Grayson . So Maria is the partner of [MASK] .",Alexis
"Kris is married to Marion , Leah is married to Dylan , Angela is married to Lara , and Jordan is married to Jordan . So Marion is the partner of [MASK] .",Kris
"Gareth is married to Kimberly , Justin is married to Naomi , Peter is married to Harvey , and Bruce is married to Bruce . So Kimberly is the partner of [MASK] .",Gareth
"Hope is married to Anne , Nikki is married to Helen , Amanda is married to Suzanne , and Megan is married to Megan . So Anne is the partner of [MASK] .",Hope
"Rachel is married to Quinn , Douglas is married to Brian , Carter is married to Peter , and Calvin is married to Calvin . So Quinn is the partner of [MASK] .",Rachel
"Oscar is married to Cooper , Chloe is married to Wayne , Shaun is married to Harper , and Jenna is married to Jenna . So Cooper is the partner of [MASK] .",Oscar
"Russell is married to Muhammad , Autumn is married to Molly , Harry is married to Naomi , and Barry is married to Barry . So Muhammad is the partner of [MASK] .",Russell
"Gabriel is married to Morgan , Kelly is married to Emily , Harley is married to Catherine , and Carter is married to Carter . So Morgan is the partner of [MASK] .",Gabriel
"Nicole is married to Ryan , Bailey is married to Jude , Lois is married to Gary , and Morgan is married to Morgan . So Ryan is the partner of [MASK] .",Nicole
"Lara is married to Patricia , Nicole is married to Catherine , Sophie is married to Dean , and Noah is married to Noah . So Patricia is the partner of [MASK] .",Lara
"Blake is married to Dean , Jordan is married to Nicola , Kate is married to Helen , and Sara is married to Sara . So Dean is the partner of [MASK] .",Blake
"Lindsay is married to Kris , Leah is married to Heather , Paige is married to Carter , and Ada is married to Ada . So Kris is the partner of [MASK] .",Lindsay
"Grayson is married to Josh , Stephanie is married to Conor , Louie is married to Charlotte , and Oscar is married to Oscar . So Josh is the partner of [MASK] .",Grayson
"Logan is married to Colin , Hope is married to Cheryl , Isaac is married to Freddie , and Raymond is married to Raymond . So Colin is the partner of [MASK] .",Logan
"Nina is married to Harley , Ellie is married to Eden , Lily is married to Ronald , and Julia is married to Julia . So Harley is the partner of [MASK] .",Nina
"Alex is married to Joshua , Nicola is married to Amanda , Andrew is married to Taylor , and Carter is married to Carter . So Joshua is the partner of [MASK] .",Alex
"Lewis is married to Marie , Cody is married to Craig , Elliot is married to Helen , and Heidi is married to Heidi . So Marie is the partner of [MASK] .",Lewis
"Jude is married to Richard , Georgia is married to Harry , Robin is married to Scarlett , and Louis is married to Louis . So Richard is the partner of [MASK] .",Jude
"Alison is married to Elaine , Julie is married to Carrie , Jacob is married to Audrey , and Carol is married to Carol . So Elaine is the partner of [MASK] .",Alison
"Josh is married to Patrick , Christine is married to Ellen , Rebecca is married to Stuart , and Jennifer is married to Jennifer . So Patrick is the partner of [MASK] .",Josh
"Frances is married to Alan , Kim is married to Gordon , Sophia is married to Rebecca , and Gary is married to Gary . So Alan is the partner of [MASK] .",Frances
"Elizabeth is married to Kara , Lena is married to Taylor , Riley is married to Amber , and Patricia is married to Patricia . So Kara is the partner of [MASK] .",Elizabeth
"Amber is married to Jenna , Ethan is married to Valerie , Samuel is married to Gerald , and Christine is married to Christine . So Jenna is the partner of [MASK] .",Amber
"Angus is married to Olivia , Ronald is married to Jennifer , Kara is married to Harrison , and Kai is married to Kai . So Olivia is the partner of [MASK] .",Angus
"Jude is married to Amy , Caleb is married to Peter , Cameron is married to Lauren , and Ann is married to Ann . So Amy is the partner of [MASK] .",Jude
"Leo is married to Naomi , Kenneth is married to Ruby , Hanna is married to Scott , and Cheryl is married to Cheryl . So Naomi is the partner of [MASK] .",Leo
"Francis is married to Shelley , Catherine is married to Cheryl , Allison is married to Adrian , and Sharon is married to Sharon . So Shelley is the partner of [MASK] .",Francis
"Gary is married to Mitchell , Barry is married to Joshua , Mark is married to Henry , and Kathleen is married to Kathleen . So Mitchell is the partner of [MASK] .",Gary
"Ellen is married to Dominic , Samantha is married to Eva , Madison is married to Benjamin , and Peter is married to Peter . So Dominic is the partner of [MASK] .",Ellen
"Jackson is married to Jennifer , Amelia is married to Nathan , Bruce is married to Janet , and Robbie is married to Robbie . So Jennifer is the partner of [MASK] .",Jackson
"Patrick is married to Maya , Bonnie is married to Elizabeth , Chelsea is married to Lois , and Caleb is married to Caleb . So Maya is the partner of [MASK] .",Patrick
"Rose is married to Eric , Fiona is married to Hope , Sarah is married to Daisy , and Pamela is married to Pamela . So Eric is the partner of [MASK] .",Rose
"Graham is married to Oscar , Andrew is married to Rose , Daryl is married to Shaun , and Julie is married to Julie . So Oscar is the partner of [MASK] .",Graham
"Emily is married to Angus , Jessica is married to Christina , Daryl is married to Taylor , and Kate is married to Kate . So Angus is the partner of [MASK] .",Emily
"Alexandra is married to Stephanie , Teddy is married to Heidi , Samantha is married to James , and Dawn is married to Dawn . So Stephanie is the partner of [MASK] .",Alexandra
"Beth is married to Charles , Leo is married to Kate , Piper is married to Alexis , and Elaine is married to Elaine . So Charles is the partner of [MASK] .",Beth
"Marc is married to Joseph , Henry is married to Elijah , Mohammed is married to Eden , and Neil is married to Neil . So Joseph is the partner of [MASK] .",Marc
"Ryan is married to Natalie , Fiona is married to Wesley , Kerry is married to Thomas , and Aaron is married to Aaron . So Natalie is the partner of [MASK] .",Ryan
"Evan is married to Carolyn , Grayson is married to Madison , Barbara is married to Michael , and Cameron is married to Cameron . So Carolyn is the partner of [MASK] .",Evan
"Lewis is married to Frank , Evan is married to Ian , Peter is married to Sam , and Gerald is married to Gerald . So Frank is the partner of [MASK] .",Lewis
"Jack is married to Colin , Bella is married to Linda , Gary is married to Naomi , and Elijah is married to Elijah . So Colin is the partner of [MASK] .",Jack
"Carolyn is married to Neil , Beth is married to Lindsay , Louise is married to Kim , and Ellen is married to Ellen . So Neil is the partner of [MASK] .",Carolyn
"Shaun is married to Naomi , Anthony is married to Kathryn , Murray is married to Pamela , and Henry is married to Henry . So Naomi is the partner of [MASK] .",Shaun
"Melissa is married to Emma , Autumn is married to Holly , Mia is married to Connor , and Hope is married to Hope . So Emma is the partner of [MASK] .",Melissa
"Gordon is married to Matthew , Molly is married to Sonny , Carly is married to Nicholas , and Laura is married to Laura . So Matthew is the partner of [MASK] .",Gordon
"Sam is married to Ashley , Eric is married to Colin , Jude is married to Teddy , and Wendy is married to Wendy . So Ashley is the partner of [MASK] .",Sam
"Aaron is married to Donna , Paige is married to Lucy , Stewart is married to Harris , and Melissa is married to Melissa . So Donna is the partner of [MASK] .",Aaron
"Shannon is married to Zac , Paul is married to Lindsay , Debbie is married to Kathryn , and Richard is married to Richard . So Zac is the partner of [MASK] .",Shannon
"Shay is married to Mitchell , Mia is married to Paula , Sandra is married to Ben , and Joey is married to Joey . So Mitchell is the partner of [MASK] .",Shay
"Sean is married to Harry , Bryan is married to William , Grayson is married to Grace , and Bella is married to Bella . So Harry is the partner of [MASK] .",Sean
"Andrea is married to Theo , Heidi is married to Maya , Kerry is married to Gabriel , and Ruth is married to Ruth . So Theo is the partner of [MASK] .",Andrea
"Finn is married to Morgan , Anna is married to Rachel , Joey is married to Cameron , and Paul is married to Paul . So Morgan is the partner of [MASK] .",Finn
"Angela is married to Nicholas , Aurora is married to Elise , Leon is married to Brooke , and Eleanor is married to Eleanor . So Nicholas is the partner of [MASK] .",Angela
"Naomi is married to Alicia , Bruce is married to Grace , Clare is married to Donald , and Leah is married to Leah . So Alicia is the partner of [MASK] .",Naomi
"Harry is married to Nicholas , Robin is married to Jackson , Alex is married to Justin , and Donna is married to Donna . So Nicholas is the partner of [MASK] .",Harry
"Oliver is married to Kyle , Chloe is married to Lara , Katie is married to Denise , and Megan is married to Megan . So Kyle is the partner of [MASK] .",Oliver
"Derek is married to Luke , Gavin is married to Max , Christopher is married to Anthony , and Carson is married to Carson . So Luke is the partner of [MASK] .",Derek
"Eden is married to Emily , Ellis is married to Blair , Florence is married to Natasha , and Chelsea is married to Chelsea . So Emily is the partner of [MASK] .",Eden
"Lara is married to Florence , Debbie is married to Donald , Graham is married to Lisa , and Paula is married to Paula . So Florence is the partner of [MASK] .",Lara
"Scarlett is married to Lucas , Sara is married to Kevin , Clare is married to Raymond , and Michael is married to Michael . So Lucas is the partner of [MASK] .",Scarlett
"Jackson is married to Calvin , Joe is married to Katherine , Sara is married to Maria , and Jade is married to Jade . So Calvin is the partner of [MASK] .",Jackson
"Shirley is married to Nicola , Natalie is married to Rose , Justin is married to Graham , and Jamie is married to Jamie . So Nicola is the partner of [MASK] .",Shirley
"Kevin is married to Bailey , Dylan is married to Beth , Gavin is married to Dominic , and Nova is married to Nova . So Bailey is the partner of [MASK] .",Kevin
"Laura is married to Dawn , Lindsay is married to Ronald , Diane is married to Claire , and Jake is married to Jake . So Dawn is the partner of [MASK] .",Laura
"Brooke is married to Dominic , Mohammed is married to Charles , Gary is married to Adrian , and Joshua is married to Joshua . So Dominic is the partner of [MASK] .",Brooke
"Catherine is married to Donald , Joe is married to Daniel , Shelley is married to Eden , and Linda is married to Linda . So Donald is the partner of [MASK] .",Catherine
"Graham is married to Ashley , Marion is married to Anne , Sharon is married to Elijah , and Frank is married to Frank . So Ashley is the partner of [MASK] .",Graham
"Patrick is married to Leigh , Marion is married to Derek , Amanda is married to Darren , and Ryan is married to Ryan . So Leigh is the partner of [MASK] .",Patrick
"Christina is married to Nathan , Rose is married to Stacy , Elaine is married to Denise , and Leigh is married to Leigh . So Nathan is the partner of [MASK] .",Christina
"Jamie is married to Finn , Jordan is married to Charlie , Bella is married to Francis , and Muhammad is married to Muhammad . So Finn is the partner of [MASK] .",Jamie
"Melissa is married to Scarlett , Conor is married to Edward , Kate is married to Sean , and Donna is married to Donna . So Scarlett is the partner of [MASK] .",Melissa
"Frank is married to Julia , Scott is married to Patricia , Bella is married to Ross , and Gabriel is married to Gabriel . So Julia is the partner of [MASK] .",Frank
"Rosa is married to Eden , Hazel is married to Clare , Blake is married to Kara , and Oscar is married to Oscar . So Eden is the partner of [MASK] .",Rosa
"Alan is married to Steven , Nicole is married to Cameron , Campbell is married to John , and Nicholas is married to Nicholas . So Steven is the partner of [MASK] .",Alan
"Nikki is married to George , Gareth is married to Carly , Linda is married to Charlie , and William is married to William . So George is the partner of [MASK] .",Nikki
"Robin is married to Nicole , Muhammad is married to David , Rose is married to Jay , and Daniel is married to Daniel . So Nicole is the partner of [MASK] .",Robin
"Allison is married to Bruce , Alison is married to Carter , Mohammed is married to Shay , and Timothy is married to Timothy . So Bruce is the partner of [MASK] .",Allison
"Andrew is married to Ruby , Luke is married to Caroline , Eden is married to Florence , and Jenna is married to Jenna . So Ruby is the partner of [MASK] .",Andrew
"Angus is married to Elliot , Bailey is married to Shannon , Hope is married to Kyle , and Marcus is married to Marcus . So Elliot is the partner of [MASK] .",Angus
"Jonathan is married to Jude , Roman is married to Jennifer , Indie is married to Dale , and Hanna is married to Hanna . So Jude is the partner of [MASK] .",Jonathan
"Calvin is married to Archie , Courtney is married to Grace , Audrey is married to Freddie , and Sharon is married to Sharon . So Archie is the partner of [MASK] .",Calvin
"Lucy is married to Judith , Garry is married to Grant , Henry is married to Luna , and Shaun is married to Shaun . So Judith is the partner of [MASK] .",Lucy
"Rosa is married to Mia , Archie is married to Carson , Alex is married to Timothy , and Jennifer is married to Jennifer . So Mia is the partner of [MASK] .",Rosa
"Gabriel is married to Gordon , Ivy is married to Alicia , Grace is married to Leigh , and Morgan is married to Morgan . So Gordon is the partner of [MASK] .",Gabriel
"Kelly is married to Lindsay , Amy is married to Madison , Aurora is married to Chloe , and Naomi is married to Naomi . So Lindsay is the partner of [MASK] .",Kelly
"Colin is married to Chelsea , Derek is married to Leo , Lynn is married to Leon , and Eva is married to Eva . So Chelsea is the partner of [MASK] .",Colin
"Robert is married to Marion , Evan is married to Leah , Karen is married to Benjamin , and Tyler is married to Tyler . So Marion is the partner of [MASK] .",Robert
"Carol is married to Lucas , Bailey is married to Hugh , Indie is married to Clare , and Lee is married to Lee . So Lucas is the partner of [MASK] .",Carol
"Taylor is married to Audrey , Ann is married to Luke , Lily is married to Kara , and Campbell is married to Campbell . So Audrey is the partner of [MASK] .",Taylor
"Brandon is married to Scarlett , Harvey is married to Harry , Michelle is married to Robbie , and Lindsay is married to Lindsay . So Scarlett is the partner of [MASK] .",Brandon
"Morgan is married to Alexis , Stuart is married to Luna , Amelia is married to Rosa , and Charles is married to Charles . So Alexis is the partner of [MASK] .",Morgan
"Gareth is married to Hugh , Jordan is married to Simon , Maya is married to Carolyn , and Malcolm is married to Malcolm . So Hugh is the partner of [MASK] .",Gareth
"William is married to Harley , Susan is married to Kimberly , Leon is married to Garry , and Holly is married to Holly . So Harley is the partner of [MASK] .",William
"Bella is married to Ivy , Elise is married to Emily , Emma is married to Muhammad , and Louise is married to Louise . So Ivy is the partner of [MASK] .",Bella
"Maya is married to Linda , Ben is married to Alan , Ellen is married to Harley , and Kathleen is married to Kathleen . So Linda is the partner of [MASK] .",Maya
"Kelly is married to Freddie , Theodore is married to Faith , Kris is married to Barbara , and Rosa is married to Rosa . So Freddie is the partner of [MASK] .",Kelly
"Kelly is married to Melanie , Barry is married to Jamie , Amber is married to Lewis , and Rachel is married to Rachel . So Melanie is the partner of [MASK] .",Kelly
"Justin is married to Taylor , Rebecca is married to Lisa , Kai is married to Malcolm , and Matthew is married to Matthew . So Taylor is the partner of [MASK] .",Justin
"Kim is married to Evan , Scarlett is married to Sam , Nikki is married to Bryan , and Freddie is married to Freddie . So Evan is the partner of [MASK] .",Kim
"Brooke is married to Anna , George is married to Julia , Alice is married to Ryan , and Harper is married to Harper . So Anna is the partner of [MASK] .",Brooke
"Victoria is married to Greg , Thomas is married to Jamie , Carolyn is married to Anne , and Jonathan is married to Jonathan . So Greg is the partner of [MASK] .",Victoria
"Zoe is married to Diane , Harvey is married to Autumn , Peter is married to Naomi , and Simon is married to Simon . So Diane is the partner of [MASK] .",Zoe
"Kai is married to Angus , Willow is married to Diane , Philip is married to Theodore , and Fiona is married to Fiona . So Angus is the partner of [MASK] .",Kai
"Rachel is married to Kyle , Kris is married to Harry , Archie is married to Conor , and Katie is married to Katie . So Kyle is the partner of [MASK] .",Rachel
"Jake is married to Kathryn , Raymond is married to Adrian , Tracy is married to Oliver , and Shelley is married to Shelley . So Kathryn is the partner of [MASK] .",Jake
